0	file:/C:/mallet/sample-data/Clean/Berkeley_AlciphronCLEAN.txt	0.007171292667073909	0.0021383197688450454	3.6367195147184768E-6	4.3735567353324257E-7	1.1911416641619883E-6	0.05563290278656183	0.005058350402701778	0.010150328342665473	0.0038099832926259997	0.11570296870982812	0.02236064558230218	0.4407798159734016	0.043673596031631914	0.01884625500623787	0.144506339940482	0.039142231329854664	2.194422093214424E-6	0.016117331310824136	0.06173781090144156	0.013164368314576277
1	file:/C:/mallet/sample-data/Clean/Berkeley_HumanKnowledgeCLEAN.txt	0.015398882111907417	9.104586334812436E-5	9.568728753906381E-6	1.1507452780134439E-6	3.1340639402390173E-6	0.07615569702549774	6.692070892126904E-4	0.10808235759235761	0.049349165997837764	0.029159156990064994	9.506461902231667E-5	1.0757784515691353E-5	0.1843077467809495	0.005553601784533591	0.11213241416088846	0.4116369960862242	5.77383812432226E-6	0.004734738712879753	2.067531184105397E-5	0.0025828647128225235
2	file:/C:/mallet/sample-data/Clean/Berkeley_TheoryOfVisionCLEAN.txt	0.0028345454350350565	1.0559915001225602E-5	1.1984575297669565E-5	1.441277497510799E-6	1.0739790982013819E-4	0.03081607206098823	1.0383240318735246E-5	0.6647359591921785	0.014831951675251073	0.02048280978729534	1.559329835015084E-5	1.3473835645280758E-5	0.15561592867975108	2.3074006637483304E-5	0.0619071440709038	0.04848903975364118	7.23157689356029E-6	3.2195833244482716E-5	2.5895271768546444E-5	2.7318604480844833E-5
3	file:/C:/mallet/sample-data/Clean/Berkeley_ThreeDialoguesCLEAN.txt	5.395288475102584E-4	0.23128937795459564	9.772999063808938E-6	1.1753110380641454E-6	3.2009689836143663E-6	0.019897970311303855	8.467166786797606E-6	0.02390196680832899	0.01412001207161815	0.04041329654100005	5.189852494224702E-4	0.01410215418105415	0.071040911607461	0.01875078620061528	0.12077017287279669	0.443712892762479	5.897096263759123E-6	6.169022758626951E-4	2.7425141401072895E-4	2.2277359804963568E-5
4	file:/C:/mallet/sample-data/Clean/Hume_EssaysMoralPoliticalLiteraryCLEAN.txt	0.026310375746268565	1.0812261520215692E-6	0.06841005974865351	0.041933268159911	0.07475535362347292	0.11820116856319078	0.19367953142074504	7.762784576887379E-4	3.6218161995339206E-6	0.08388694275765042	0.012291242848791238	0.0028195226023286354	0.025722801611820736	0.0016551080708009478	0.09227082478899033	0.006098390424557332	0.006368048542162309	0.045538554804334705	0.10888256052460388	0.09039526426167742
5	file:/C:/mallet/sample-data/Clean/Hume_HumanUnderstandingCLEAN.txt	0.37236390765599997	5.3400181413710015E-6	6.339580612848214E-4	7.288361679581893E-7	0.010676244362613012	0.10014018387949644	7.377978877135407E-4	0.008700132469579699	0.024715193618343047	0.05818277102325331	0.0033566725915228123	6.813551697272166E-6	0.06330955505366222	0.01319751805103855	0.22930272188899584	0.04429908117024754	3.6569188102223715E-6	0.008702197973403734	0.017908176805510805	0.04375734818251779
6	file:/C:/mallet/sample-data/Clean/Hume_NaturalReligionCLEAN.txt	0.06073535280765915	0.0722850363006277	7.777185967063532E-5	9.708435298188785E-7	2.644100094568594E-6	0.07156829820368174	6.994143528507488E-6	1.893574435062292E-5	0.014451532146942949	0.11325776233802193	0.016668578497757755	0.024612843441486086	0.029547799753870698	0.30752778654440366	0.21099962150454218	0.012937350372269344	4.871185215634096E-6	0.012567517531650115	0.01799980000201596	0.03472853267868093
7	file:/C:/mallet/sample-data/Clean/Hume_SourcesofMoralsCLEAN.txt	0.027385765279510994	0.05661142138587923	0.00513381605825303	6.868246869248551E-7	1.8705725112973203E-6	0.0552661160388395	0.005379596466827544	1.339612026639556E-5	0.006426987724063614	0.11651419260665473	0.30685547945722325	0.011150187316155677	0.028053396210691806	0.012683331912939577	0.12994298246745492	0.005750247205511754	3.4461271645957596E-6	0.016089979212231435	0.05267403316894061	0.16406306784419306
8	file:/C:/mallet/sample-data/Clean/Locke_HumanUnderstandingCLEAN.txt	0.005926365080983517	1.1887970102318178E-5	1.249400655455202E-6	1.5025422306228768E-7	4.09218574575497E-7	0.031388480347008245	1.082460324021603E-6	0.012181556716424234	0.38809087187539765	0.0972451318779586	1.6256126475483335E-6	1.404657125395416E-6	0.2762027610557171	2.4054819049328464E-6	0.08738941074403112	0.08240924933347588	0.002417062351616975	0.011351376501976953	0.0022356275029766642	0.003141891556875811
9	file:/C:/mallet/sample-data/Clean/Locke_TwoTreatisesCLEAN.txt	0.002561452238081443	2.9573163733621655E-6	0.021794522839669313	4.0363142520109706E-7	1.0992934049261088E-6	0.0216989809208385	0.0033063559583599374	6.164025154979484E-4	9.683905806268965E-5	0.13175988251490076	3.520983022303281E-4	3.7733632099458122E-6	0.06030050418207536	6.46190216684291E-6	0.04049028154051649	1.917533283526751E-4	0.5703974005869158	0.13866690467224152	0.006701081085851899	0.0010508447498249886
